TIME, DESCRIPT
3:35,frames tudo isso e bem aqui existe uma mini otimização Lembra que te falei da escolha de mail certo pois é em Dark
3:42,Souls você possui essa barra Verde Aqui é onde fica sua estamina é ela quem dita seu fôlego atacar esquivar correr e
3:49,outras ações tiram um pouco do seu fôlego Ah tô cansado velho Quando você corre sua barra vai descendo lentamente
3:56,Aqui tem uma diferença o mail demora um pouco mais para chegar na Vel velocidade máxima de corrida já a femil consegue
4:02,chegar na velocidade máxima de corrida um pouco mais rápido entretanto quando você está desacelerando ou seja parando
4:08,de correr o mail demora mais para voltar pra velocidade padrão já female volta pra velocidade padrão um pouco mais
4:13,rápido como em Dark Souls não tem muitos momentos onde você vai desacelerar Afinal a maior parte do tempo você vai
4:19,correr até Algum objetivo A escolha óbvia aqui seria a female entretanto Descobriram que se você executar alguma
4:25,ação que utilize a parte superior do corpo do mail por exemplo trocar de equipamento você vai conseguir atingir a
4:31,velocidade máxima da corrida na mesma proporção da female dessa forma o mail consegue ser tão veloz quanto a femil no
4:37,início da corrida e ainda mais rápido no fim Afinal o meu demora mais para desacelerar é um detalhe pequeno mas
4:43,como a Run Dark Souls tem muita corrida é uma escolha que salva alguns poucos segundos durante a Run Olha eu não
4:50,entendi ah aqui ele fica
4:55,desequiparação máxima da corrida de forma mais rápida essa técnica se chama toggling e ele sempre vai fazê-la
5:01,durante longas corridas na Speed Run durante a subida na escada ele aproveita para abrir o menu e desequipar o resto
5:07,da armadura dessa forma ele fica ainda mais leve Além disso ele equipa esse item aqui e logo após dese equipa duas
5:13,coisas Abrir o menu durante a subida na escada é bom porque ele consegue mexer no menu enquanto sobe a escada é óbvio
5:19,velho em alguns momentos da Speed Run você vai notar que ele vai aproveitar certas animações para mexer no menu e a
5:25,segunda coisa é entender esse menu aqui ele vai influenciar muito na speedrun bom de forma simples aqui você pode
5:31,equipar itens paraa sua mão direita aqui você pode equipar itens pra sua mão esquerda aqui embaixo é onde fica a sua
5:37,armadura cabeça peito etc aqui os anéis aqui as flechas que você pode utilizar e
5:42,por último Aqui fica o espaço de itens consumíveis eu deixei esse aqui por último porque aqui tem um truquezinho
5:47,chamado menu indexing e que passa despercebido bem rápido aqui temos o espaço 1 2 3 4 e 5 se você equipar por
5:55,exemplo um item no espaço TR Toda vez que você for lá no espaço três e selecionar para trocar de item o menu
6:02,vai te levar direto para onde o item estava ó repara aqui no meu exemplo eu tô equipando a Dark sign repara que se
6:08,eu saio e volto o menu sempre me mostra ela e o legal aqui é que mesmo se eu desequipar la e apertar no espaço três o
6:15,menu ainda vai me mostrar Dark Side isso acontece porque o jogo armazena a posição do último item que você equipou
6:21,e isso é útil para equipar mais rápido os próximos itens que ele vai pegar é como se ele já estivesse reservando o
6:27,espaço cinco desse menu e o espaço três aqui dos equipamentos inclusive ele faz isso aqui no espaço CCO porque é muito
6:34,mais rápido você só abrir o menu e apertar pra esquerda para chegar nesse espaço quando chegar o momento você vai reparar Fica tranquilo seguindo em
6:40,frente ele vai correndo e começa a abrir essa porta ele abre e fecha o menu rapidamente só para checar se seu mouse
6:45,está no local correto para um truque que ele vai usar mais pra frente fica tranquilo eu sei que você não tá vendo o
6:50,mouse mas o mouse é um fator importante nessa speedrun quando chegar a hora eu também vou te explicar após abrir essa
6:56,portona aqui vem o primeiro chefão do jogo O ailon sim sim no tutorial do jogo já tem um Chefão bolado logo antes do
7:03,Airon Dimon aparecer ele já joga três bombas no pé do Chefão dando bastante dano rapidamente ele desvia do próximo
7:09,golpe e acerta mais duas bombas derrotando o chefão rapidamente ó já foram cinco bombas das 10 que ele pegou
7:14,de graça hein essas bombas tornam essa luta bem rápida e fácil depois de derrotar o chefão ele vai correndo aqui
7:20,pela prisão pra próxima área ele desvia da Flecha e dá um tapa nesse cara para ele sair do caminho assim que ele passa
7:25,pela névoa ele abre o menu de novo coloca o cabo da espada na mão direita e repare só lembra que ele armazenou a
7:31,posição três aqui nesse quinto espaço certo assim que ele aperta no espaço o item que o chefão acabou de dar para ele
7:37,a humanidade já tá ali ó no terceiro espaço e ele já está com terceiro espaço selecionado e tudo isso porque ele já
7:44,tinha armazenado antes não entendi foi nada de volta pra Run aqui vem mais um truque Walk out kiwi vem correndo e faz
7:51,uma esquiva longa com salto e rapidamente sai do jogo antes de te explicar uma coisa que tu precisa
7:56,entender e que você provavelmente já viu em outras Speed runs é que esse temporizador aqui só registra o tempo de
8:03,jogatina Então sempre que o jogador sair pro menu o temporizador vai parar isso é para tornar justo o tempo que leva para
8:09,carregar o jogo em diferentes computadores entendido isso Bora pro truque em Dark Souls existe um tipo de
8:14,dano escondido que o jogo não te conta esse dano é o dano em objetos aqui nessa
8:19,parte normalmente você subiria as escadas e morreria para essa bola na segunda vez você iria desviar dela e ela
8:26,destruiria essa parede para essa parede quebrar ela teve que receber um dano certo um dano de objeto normalmente o
8:33,jogador não deveria conseguir quebrar objetos Afinal eles precisam tomar 90 de dano para serem quebrados e o máximo que
8:39,uma arma chega de dano é 80 dito isso existe uma exceção existe um golpe do
8:44,jogador que dá 100 de dano em objetos ou melhor dizendo uma animação para evitar que o jogador fique preso em alguma área
8:51,a animação de se levantar dá 100 de dano de objeto ou seja ao vir correndo aqui e se posicionar de frente pra parede e
8:58,sair do jogo O kill e deixou o personagem dele na posição certinha para que quando ele retorne pro jogo o
9:03,personagem se Levante e ele mesmo destrua a parede sem a necessidade da Bola cair isso salva o tempo dele ir até
9:10,a escada e como sair pro menu pausa o temporizador é como se ele estivesse só sentado e levantado e destruir da parede
9:15,bem rápido ao entrar nesse novo espaço ele conversa com esse NPC que dá para ele o suco de manga a poção de cura do
9:21,jogo e duas chaves para que ele possa prosseguir pra próxima área como ele já derrotou o chefão ele desce aqui abre a
9:26,porta e corre direto para abrir o portãozão que o chefão guardava durante a animação ele volta novamente ao menu
9:32,principal Isso serve para pular a animação inteira da porta abrindo e dá para ele mais um tempinho durante a subida na montanha a estamina dele acaba
9:39,então novamente ele fica apertando direcional da direita para recuperar logo a velocidade máxima da corrida ele
9:44,faz mais uma esquiva com salto Abre o menu e seleciona a opção de trocar os controles por alguma razão selecionar
9:50,essa opção durante esse momento faz com que o texto que apareceria após pular a próxima Cut scine não apareça permitindo
9:56,k e seguir seu caminho livremente
10:01,kwi inicia no firelink shrine essa é a primeira área do jogo essa área se conecta a várias outras partes aqui ele
10:07,opta ir em direção ao que seria a primeira área intencional mesmo ele inicia correndo e sobe as escadas k
10:13,ignora os inimigos pelo caminho enquanto controla sua velocidade geralmente um simples andar pro lado já é o suficiente
10:18,para debrar esses bichos após avançar por esse caminho ele passa por essa porta de névoa essas portas nada mais
10:24,são do que um jeito de separar algumas áreas específicas no geral São portas que cedem chefes mas em alguns casos
10:31,como esse são portas que funcionam para mostrar ao jogador que ele precisa ser mais cuidadoso com a nova área que está
10:37,adentrando e já que a animação de atravessar a Neva é um pouquinho demorada e não há o que se fazer ele
10:42,aproveita para abrir o seu menu de equipamentos e jogar no chão o demon's great Hammer arma que o asimon Demon
10:47,sempre Dropa dessa forma ele libera um pouco o peso que está carregando ele segue correndo com o cabo da espada como
10:52,escudo além de proteger ele faz isso porque o mesmo botão de correr é o mesmo de esquivar então fazer isso permite ele
10:59,correr e esquivar normalmente evitando dar aquele salto sem querer só para deixar claro o salto acontece após uma
11:05,corrida mas se tu correr bloqueando o salto não funciona aqu ele aperta na mão direita rapidinho quando o dragão quer
11:12,dizer o Iver passa dessa forma ele interrompe a animação e continua correndo Note que ele já volta a correr
11:18,rapidão passando por dentro do bicho mesmo daqui ele vai correndo e se joga nessas caixas revelando uma passagem que
11:23,o permite chegar em um vendedor essa parte aqui é bastante importante e se você só olhar o que acontece
11:29,dificilmente entenderá
11:35,perceba bem rápido né pois bem Bora analisar o que ele comprou e o que ele fez sua primeira ação é abrir a loja e
11:41,comprar a faca de arremesso item que já já ele vai usar logo após ele vai pro menu de armas e compra uma rapieira arma
11:47,importantíssima para essa Speed Run quando chegar o momento certo eu explicarei o porquê além dessa arma ele
11:53,também compra o reinforced Club uma arma com um bom dano para esse começo de jogo ele desce mais um pouco e compra um arco
11:59,curto item que também fará Total diferença em um truque a seguir ele compra uma única flecha de madeira e por
12:05,fim vem a compra mais estranha de todas ele coloca o cursor em cima das Flechas
12:10,bota para comprar e ao fundo ele troca a sessão de armas para a de Armadura e
12:15,estranhamente ele tenta comprar 45 luvas de couro por 22.500 almas Só lembrando
12:21,caso você nunca tenha jogado Dark Souls as almas servem como dinheiro do jogo E além disso também servem como pontos que
12:27,você utiliza para melhorar o seu personagem pois bem aqui ele só tem 137 almas então obviamente a compra não será
12:34,realizada certo certo Ah mais ou menos agora o contador foi para zero mas ainda
12:40,assim ele recebe a mensagem de que não possui almas suficientes para compra e assim ele sai da loja pois bem o que que
12:46,é que aconteceu aqui eu sei lá [ __ ] lembra que ali atrás eu te falei que ele abriu o menu rapidinho para checar se o
12:51,mouse estava no local correto faz tempo pois é o próximo truque se chama prop Swap em tradução livre Digamos que é uma
12:57,troca de menus essa aqui é a loja aqui nesses dois espaços ficam as setinhas para você trocar de uma sessão de compra
13:03,para outra O que descobriram é que se você tentar fazer uma compra ao mesmo tempo que muda a sessão da loja digamos
13:09,das Flechas pras armaduras o jogo vai te permitir realizar a compra da outra sessão pelo valor da sessão anterior
13:16,como para fazer isso o kiwi deixa o mouse dele ali em cima nessa setinha e ao mesmo tempo que ele aperta para
13:21,comprar a flecha no controle ele aperta o botão do mouse para trocar a sessão da loja dessa forma o jogo troca o menu e
13:27,pergunta se ele quer uma luva por 500 almas Mas calma já vai preparando sua mente para entender aí agora tá em Dark
13:33,Souls não deveria ser possível comprar mais de uma da mesma armadura Mas como ele trouxe o menu das Flechas que tem um
13:39,contador pro menu das luvas que normalmente não tem o contador o jogo se confunde e te permite selecionar uma
13:46,quantidade como ele só tem 137 almas e cada flecha custa três almas na teoria o
13:51,máximo de flechas que ele poderia comprar seriam 45 então o contador vai até o número 45 mas como o preço da luva
13:58,é 500 almas o jogo faz um cálculo baseado no preço da luva mas leva em consideração o preço que estava no menu
14:04,anterior ou seja o preço das Flechas após comprar 45 luvas por 137 almas o
14:11,kiwi Aperta de novo nas luvas e aparece a mensagem almas insuficientes e é aqui
14:16,onde uma maluquice acontece presta atenção nessa [ __ ] ele não deveria
14:22,poder comprar mais de uma luva certo mas aqui ele acabou de comprar 45 luvas como
14:27,isso não é possível o jogo faz o cálculo de uma luva menos 45 luvas ou seja na
14:32,teoria agora ele tem menos 44 luvas Guarda esse número na sua cabeça tá -44
14:40,dado o momento certo você vai entender tudo e você vai explodir por dentro ele
14:45,refaz esse caminho desviando dos inimigos e agora o kiwi vai começar a preparar o truque que quebra completamente essa Speed Run e torna as
14:51,armas mais fortes do que deveriam e fica tranquilo tá não tem nada a ver com o menos 44 que Eu mencionei agora a pouco
14:57,mas Guarda esse número aí repare ele corre faz uma esquiva e aproveita o tempo para abrir o menu e equipar o arco
15:03,na mão esquerda beleza após equipá-lo ele segue o caminho cai aqui de propósito para pegar um atalho e
15:08,aproveita mais uma esquiva para equipar a rapieira na mão direita assim que ele desvia desse Cavaleiro ele segura a
15:13,rapieira com as duas mãos sobe as escadas e derrota esse cara para sair do caminho e pegar almas agora ele coloca o
15:18,arco na mão esquerda de volta faz uma esquiva longa para desviar do barril de fogo e quase que instantaneamente ele
15:24,equipa o reinforced Club que ele comprou ali atrás se você é familiarizado com Dark Souls provavelmente notou algo de
15:30,estranho e se você não é familiarizado Relaxa você vai entender mas antes eu tenho que te explicar algumas coisas bom
15:35,o que o kiwi fez aqui foi um truque conhecido como move Swap em Dark Souls você pode equipar Um item para cada mão
15:41,as armas geralmente ficam na mão direita já os Escudos outras armas e outros itens ficam equipados na mão esquerda é
15:48,possível também segurar uma arma com as duas mãos dessa forma você realiza golpes mais fortes bloqueia com a arma e
15:54,também consegue empunhar armas mais pesadas caso seu personagem ainda não tenha muitos níveis de força O que
16:00,descobriram lá em agosto de 2013 é que é possível transferir a animação de ataque de uma arma para outra e essa é uma
16:07,falha muito útil porque se usada da forma correta pode dobrar o dano causado por uma arma antes de te explicar como
16:13,fazer e os seus usos vale dizer que esse truque não funciona na versão remasterizada de Dark Souls somente na
16:19,versão prepared To Die Edition que infelizmente foi removida da Steam tô triste Ok como funciona o move Swap Olha
16:27,que legal Lembra que eu te diz que é possível segurar as armas com as duas mãos certo entretanto você só pode
16:32,segurar com as duas mãos as armas que você equipa na mão direita é um pouquinho confuso mas só pensar que para tu equipar a arma com as duas mãos você
16:38,tem que colocar ela na mão direita beleza Só que tem uma única exceção o arco é o único item
16:58,na fila e seja executada após a animação anterior terminar Afinal existe a fila de ações entendendo esse conceito o que
17:05,você precisa fazer é iniciar uma animação geralmente uma esquiva e botar o personagem para segurar o arco com as
17:10,duas mãos dessa forma a ação de segurar o arco com as duas mãos entrará na fila e só será executada após a esquiva e é
17:17,durante a animação da esquiva que você pode entrar no menu desequipar o arco e trocar ele por outra arma dessa forma a
17:24,outra arma que você acabou de equipar ficará na sua mão esquerda e você vai conseguir segurá-la com as duas mãos
17:30,algo que só deveria ser possível com arco mas espa pera Talvez você esteja se perguntando u por que que eu preciso do
17:36,arco sendo que eu poderia simplesmente pegar essa arma aqui botar na mão direita e ainda assim segurar com as duas mãos lá então e aqui que vem a
17:43,beleza desse truque o arco não tem golpes ou animações quando segurado com as duas mãos e ao fazer esse truque o
17:49,jogo pensa que você ainda tá com arco nas duas mãos só que a perceber que você não tá com arco Ele Decide pegar
17:55,emprestado as animações da arma da sua mão direita e te deixa os usar essas animações na mão esquerda Então o que
18:00,vai acontecer aqui é que você vai transferir os golpes de uma arma pra outra galera eu vou dizer para vocês essa ação quebra demais o Dark Souls 1
18:08,olha essa arma aqui essa aqui é a espada grande do cavaleiro negro essa arma aqui é absurda de forte mas ela demora muito
18:14,para atacar mas se eu equiparar rapieira e fizer o truque mve Swap eu mantenho a espada grande comigo só que dessa vez eu
18:20,posso atacar muito mais rápido afinal ela está com os movimentos de uma rapieira e o mais roubado é que eu posso
18:26,dar duas vezes esse dano gigante porque quando você corre e ataca com a rapieira o personagem dá essa estocada que bate
18:32,duas vezes e é essa estocada da rapieira que Vai facilitar muito esse jogo daqui pra frente de volta Run repare como kiwi
18:38,faz esse truque aqui nesse momento ele equipou o arco logo depois ele equipou A rapieira E aí nessa escada ele fez tudo
18:45,ao mesmo tempo ele correu para dar uma esquiva com pulo para desviar do Barril e ao mesmo tempo ele botou o personagem
18:50,para segurar o arco com as duas mãos e durante toda essa animação Ele abriu o menu super rápido foi no arco e trocou
18:55,pro reinforced Club e pronto ele fez o truque MOV suap e agora o reinforced Club dele que tá aqui na mão esquerda
19:01,está com as animações da rapieira aqui da mão direita são truques como esses que me fascinam numa Speed Run mas mais
19:08,do que isso é ver como os Speed Runners utilizam os truques na melhor das otimizações o cara fez 30 coisas ao
19:13,mesmo tempo aqui e mal dá para reparar pois bem Bora seguir que vocês vão reparar na maneira que ele vai atacar
19:19,daqui pra frente seguindo as escadas aqu ele rapidamente aqui para as bombas de novo e joga uma aqui atrás menos uma
19:24,bomba hein ele faz isso porque ele nos Barris tem um lagarto de Cristal e quando esse morre ele Dropa uma titanita
19:30,brilhante item importante para melhorar uma arma que já já o kiwi vai pegar ó aparece bem rapidinho mas dá para ver
19:35,aqui ó que ele dropou duas titanas depois disso ele atravessa a névoa e aqui vem o primeiro real chefão de Dark
19:41,Souls o Taurus Demon essa luta aqui tem uma execução específica para ser bem rápida ele corre em direção ao tauros e
19:48,dá uma estocada repararam nessa animação se pegar certinho ela acerta duas vezes o chefão logo após a estocada ele usa
19:54,uma bomba e isso atordoa um pouquinho o Taurus ele aproveita esse momento corre para trás e faz mais uma estocada repara
20:00,aqui na vida do Chefe Tá vendo como arma dá dois acertos Pois é logo após o Taurus Se prepara para dar um porradão
20:05,nele mas o kiwi joga mais uma bomba para interromper o golpe do chefe e atordoar novamente menos uma bomba ele Então
20:12,repete a ação corre para trás e volta para dar mais uma estocada a arma acerta duas vezes ele corre para trás e
20:18,finaliza o chefe com a estocada final e rapidamente o kiwi derrota o Taurus e e e esa Calma calma que que é isso que qu
20:25,é qualquer momento livre o que o aproveita para fazer alguma bruxaria antes de te explicar o que ele fez ali
20:32,eu só preciso deixar claro que nessa luta contra o Taurus o kiwi fica correndo para trás porque você só consegue dar uma estocada após você
20:37,correr um pouquinho e apertar o ataque fraco por isso que ele fica dando essa corridinha senão o personagem iria simplesmente dar uma porradinha e o
20:43,roubado dessa animação mesmo aqui eu aceito dupo beleza entenderam É claro show vamos salvando o progresso no canal
20:49,aí OK agora chegou a hora chegou aquela hora o próximo truque é conhecido como
20:54,negative do negative eu falei certo não sei e é uma sequência da daquele truque anterior o prompt Swap aqui tem um
21:00,conceito parecido kiwi Abre o menu rapidamente e deixa na vista a titanita Brilhante Ele só possui duas dela aqui
21:07,mas para melhorar uma arma que ele vai pegar Já Já ele vai precisar de mais titanitos e como que ele vai conseguir
21:12,como me explica como que eu não sei vejamos ele abre o menu de opções de novo e deixa o cursor em cima da Opção
21:18,brightness o brilho do jogo se você apertar para confirmar e poucos frames depois apertar RB Ou seja a troca de
21:24,menu ali em cima o jogo vai abrir o menu de brilho ao mesmo tempo que vai abrir o menu de inventário por trás esse truque
21:30,aí Me Deu até saudade de Hollow KN mano o cara zera o jogo em menos de 5 minutos com o conceito parecido enfim a explicação tá aqui ó blau ao fazer isso
21:37,ele troca aqui atrás a aba de itens do estos para uma titanita tão vendo ali OK agora vem a parte final ele confirma a
21:43,seleção do menu de trás e o texto aqui muda agora ele vai descer até a opção de dropar as titanitos em Dark Souls você
21:51,pode jogar seus itens no chão o que ele tá fazendo aqui ó é selecionar essa opção aqui ó só que ela tá escondida né Só que tem um porém assim que ele
21:57,seleciona o item a a caixa de texo do jogo pergunta quantos desses itens você quer jogar no chão e aí ele aperta paraa
22:03,baixo ef tá lá o menos 44 ao confirmar essa escolha o jogo não entende como é
22:09,possível derrubar menos 44 titanitos então ao invés de derrubar o jogo dá para ele essa mesma quantidade não não
22:15,não não não não acredito o que aconteceu aqui é que lá atrás quando kiwi Tentou comprar de novo a luva ele forçou na
22:22,memória do jogo Aquele cálculo de luvas lembra uma luva menos as 45 que ele
22:27,comprou como ele ele não pode ter mais de uma o jogo então armazenou na memória que ele tinha esse número de -44 e uma
22:33,hora ou outra o jogo teria que usar esse número em algum lugar então ao fazer esse truque de trocas de menu aqui ele faz com que o jogo Traga de Volta o
22:40,número menos 44 só que dessa vez nessa situação onde ele tá tentando derrubar itens E aí no caso ele vai tentar
22:46,derrubar menos 44 itens E isso não faz sentido nenhum então o jogo vai lá e duplica os itens para ele o jogo se
22:53,livra desse número asqueroso de menos 44 e o kiwi ganha 44 titanitos e todo mundo
22:58,sai feliz por ter derrotado Taurus Demon ele
23:03,ganha dois itens consumíveis humanidade e osso do Regresso a humanidade em Dark Souls tem vários usos mas aqui na Speed
23:09,Run você só precisa entender que a humanidade melhora a chance de receber alguns itens de inimigos vai ser útil já
23:15,já e o osso do regresso te teleporta de volta pra última fogueira que você descansou seguindo a rota ele passa por
23:20,essa ponte e aquele dragão absurdo que já apareceu antes aparece aqui de novo tacando fogo em todo mundo como a ponte
23:26,fica intransitável durante o fogo ele sai rapidamente do jogo e volta de novo já para fazer com que o dragão saia da
23:32,ponte de volta ao jogo ele pega aquela faca de arremesso que comprou antes e taca no Dragão Isso irrita o bicho e ele
23:38,vem descendo puto Dark Souls é muito doido porque é cheio desses segredos e aqui você pode ficar dando porrada na
23:44,cauda do dragão para cortá-la o kiwi dá três ataques fortes e arranca o rabo do bicho isso é bem útil porque a caluda do
23:50,dragão Dropa a Drake Sword uma arma bem fortinha para esse início de jogo entretanto como esse jogo só te permite
23:56,equipar armas mais fortes caso você tenha tenha mais níveis de força aqui ele somente poderá empunhar a espada com
24:01,as duas mãos assim que ele pega a arma ele desequipar o reinforced Club e a rapieira logo após ele equipa novamente
24:07,o arco e a Drake Sword na mão direita e como naquele truque de duplicar as titanitos o jogo dele tinha ficado com
24:12,brilho no cinco aqu ele aproveita para deixar o brilho no 10 novo que é o brilho que ele tá acostumado a jogar ele termina de puxar a alavanca e abre o
24:19,portão pra próxima área antes de adentrar ele usa uma humanidade porque é nesse momento onde a rng do jogo ou seja
24:25,o fator aleatório fará erença esse inimigo aqui é o black Knight Na real ele é considerado um mini chefe por ser
24:32,bastante forte e deixar boas Recompensas ao ser derrotado o item que pode cair desse Black Knight é o que dá nome à
24:38,rota dessa Speed Run que você está assistindo a black Knight great Sword uma arma fortíssima que tem uma chance
24:44,pequena de 20% de dropar Então agora você entendeu o nome da categoria E da Rota dessa Run Dark Souls Any percent
24:52,bkgs e esse mais c aqui é porque nessa rota a gente melhora essa arma cinco vezes no Ferreiro essa Rota e a rota da
24:59,arma Dragon tooth são as mais corridas nessa categoria Any Person antes o pessoal zerava o jogo com essa outra
25:04,arma aqui que poderia ser adquirida no baú mais pra frente e a diferença dessas rotas eram mais ou menos aí de uns 10
25:09,segundos e como a rota dessa arma aqui era uma rota que não dependia de sorte para pegar essa arma a galera preferia
25:15,ir pelo seguro mas com os novos truques que foram descobertos e que eu vou comentar a black Knight great Sword se
25:20,provou como a melhor escolha pois bem apesar de te mostrar quem é esse cara e qual arma nós vamos pegar é bom você
25:26,lembrar que a arma dele só tem tem 20% de chance de cair ou seja esse aqui é um grande ponto de reset das Speed runs de
25:32,Dark Souls 1 afinal se esse cara não colaborar e deixar a espada dele Provavelmente o Speed Runner terá que
25:38,recomeçar tudo do zero e tentar de novo e foi por isso que ele usou a humanidade logo aqui atrás não é garantido ainda
25:44,que ele vai deixar a arma mas com certeza ajuda nas chances Mais especificamente a chance sobe de 20%
25:49,para 26,7 é só isso Bora ver como ele faz
25:55,essa luta primeiramente ele deixa a arma pada na mão direita mesmo que não possa utilizar a arma muito bem ele fica com a
26:01,mão esquerda livre assim que o Cavaleiro tenta atacá-lo ele apara o golpe no momento certo com a mão esquerda sim sim
26:07,o cara dá um tapa na espada ao fazer isso o cavaleiro fica atordoado então
26:12,ele segura a espada com as duas mãos e dá um ataque de oportunidade que causa bastante dano como a animação do golpe é
26:18,um pouco lenta ele já aproveita para abrir o menu e cuidadosamente reordena os itens do seu inventário para deixar a
26:23,espada do Dragão logo acima do arco para que ele possa fazer já já o move Swap novamente já já te explico porque ele
26:29,reordena as coisas no menu tá de volta pra luta o Cavaleiro cai no chão e ele se posiciona logo atrás assim que
26:35,levanta o Cavaleiro toma mais duas espadadas e vira saudade e pronto que sai vazado e felizmente a espada Dropa
26:42,ele até comenta ele já vai correndo pro próximo ponto rapidamente ele também já traz o
26:48,arco de volta pra mão como essa parte tem muitos arqueiros e tem o porco Olha o
26:54,porco ele prefere correr bloqueando com a espada para evitar tomar algum dano desnecessário algo que é importante
27:00,comentar é que cada inimigo derrotado nesse jogo dá uma quantidade de almas pro jogador e cada inimigo nessa Speed
27:06,Run é derrotado intencionalmente para que ele consiga a quantidade exata de almas que precisa antes do próximo chefe
27:12,por exemplo ele precisa ter no mínimo 5657 almas antes de ir pra luta você vai
27:18,entender o porquê ele vai correndo desviando de todo mundo até chegar aqui nesse elevador ele pula com tudo no elevador e sai do jogo ao mesmo tempo
27:25,dessa forma o elevador desce mas ele fica aqui em cima o elevador será útil para mais tarde mas sair do jogo também
27:31,é para iniciar uma preparação porque aqui vem uma nova descoberta que mudou bastante o rumo das Speed runs de Dark
27:37,Souls descobriram Como quebrar a inteligência artificial do Jogo eita
27:43,[ __ ] esse truque que ele tentará fazer agora é o ai Break nesse momento da Run
27:48,eu vou só resumir o que é esse truque e o que ele faz mais pra frente dá para comentar melhor em resumo Descobriram
27:55,que certas ações fazem com que o jogo de memória mostrar para os inimigos que o jogador está em tela dessa forma os
28:01,inimigos simplesmente ignoram o personagem e não fazem nada essa sala aqui a famosa hol tem muitos inimigos e
28:08,eles podem complicar muito a sua vida ao tentar passar por aqui é uma parte bem difícil a s mas o kwi aqui ele quer duas
28:15,coisas passar por essa área tranquilamente e pegar o resto de almas que precisa antes de entrar no Chefão
28:21,então aqui ele faz movimentos específicos e calculados para manipular a inteligência artificial dos inimigos e
28:28,conseguir chegar nesse Mago e derrotá-lo esse mago aí dá 1000 almas e com isso ele chega no número de almas que eu
28:33,falei que precisava relaxa que mais pra frente tem outra manipulação dessa de ai Break E aí eu te explico melhor o que
